t,u1,u2,u3,u4,u5,u6,u_norm,e1,e2,e3,e4,e5,e6,e_norm,q1,q2,q3,q4,q5,q6
7.240000000000000213e+00,1.259434111761276176e-01,-1.384550478785901151e-01,1.675998493710725012e-01,-2.843314947770956072e-02,-3.813051635491450072e-04,1.259443840965325245e-01,2.824744765093873955e-01,-9.223710267905360638e-03,-6.901756336170628003e-04,4.072409614863659044e-05,-3.707009909250658097e-04,-6.172938604720457079e-09,-9.223840850292042148e-03,1.306795665816717390e-02,-1.083827004103005365e+00,-1.779141793270113681e-01,-1.852665121251763303e+00,4.617477780992347292e-01,1.576419391741655573e+00,4.806114082273755805e-01
7.253333333333333854e+00,8.594341117612760983e-02,-1.628551845390456276e-01,1.975738313698398307e-01,-3.426902292100754421e-02,-2.577281162870528322e-04,8.594438409653253064e-02,2.854897010602452934e-01,-9.244354483671557432e-03,-6.900125028566073127e-04,4.019444668301730417e-05,-3.704001199666961952e-04,-8.030082376819791534e-09,-9.244491346851901881e-03,1.309708514053323745e-02,-1.082147758620656930e+00,-1.797602466320591397e-01,-1.850430456593482376e+00,4.613686694395320309e-01,1.576414307672807880e+00,4.822906666819961607e-01
7.266666666666667496e+00,4.594341117612760206e-02,-1.933843990262760493e-01,2.351831875285021189e-01,-4.163875247104355942e-02,-1.274686347863076045e-04,4.594438409653252980e-02,3.141084890589980194e-01,-9.243951181258758254e-03,-6.900350670648869311e-04,3.950792473794706439e-05,-3.701295769920065482e-04,-1.048584863383439369e-08,-9.244087991456151343e-03,1.309650722173853407e-02,-1.081001846471641770e+00,-1.819316490925797503e-01,-1.847796138841884428e+00,4.609117491339187467e-01,1.576410871297923677e+00,4.834365918032830223e-01
7.280000000000000249e+00,1.827604305450630101e-02,-2.131398598978639924e-01,2.598863614005388345e-01,-4.676047276221687032e-02,-5.302632380741715575e-05,1.827625054226462986e-02,3.403293998872907178e-01,-9.196284640645480124e-03,-6.903559952746718409e-04,3.856931877699310007e-05,-3.699075001142304586e-04,-1.390389847699680104e-08,-9.196414833494426233e-03,1.302922129418657843e-02,-1.080389267655959884e+00,-1.845101077462634187e-01,-1.844660363008171045e+00,4.603565657676380596e-01,1.576409171716126600e+00,4.840491835912366092e-01
7.293333333333333890e+00,-3.140577575104944869e-03,-2.232474177319871689e-01,2.729731061408960935e-01,-4.987888964018037663e-02,1.129521711617622491e-05,-3.140610713317774916e-03,3.561760191572228007e-01,-9.186519463467490709e-03,-6.909078023173975680e-04,3.743718337645418615e-05,-3.697227008911951884e-04,-1.806007166038625655e-08,-9.186649518070133524e-03,1.301545693513708052e-02,-1.080145587081899894e+00,-1.873519725449015461e-01,-1.841195211522830499e+00,4.597330927974749848e-01,1.576408464698475953e+00,4.842928669318000701e-01
7.306666666666667531e+00,-2.116838958336683327e-02,-2.237583982624624657e-01,2.743867075410028056e-01,-5.088293459979980476e-02,6.545060503934707933e-05,-2.116862535459689693e-02,3.589445288653948518e-01,-9.176764655552283045e-03,-6.915876327040493265e-04,3.619973121571362640e-05,-3.695583447029804347e-04,-2.261727738428476187e-08,-9.176894572054727917e-03,1.300171453212619829e-02,-1.080187461449567898e+00,-1.903286047813281812e-01,-1.837555570107618497e+00,4.590680409356058256e-01,1.576408615301370553e+00,4.842509921222890590e-01
7.320000000000000284e+00,-3.584940474634781826e-02,-2.147217170687496235e-01,2.640575293719905070e-01,-4.965452371248383484e-02,1.095046919936242680e-04,-3.584980599543820257e-02,3.476604186932429896e-01,-9.167020205887332907e-03,-6.922709663008674852e-04,3.496283607073991107e-05,-3.693942456202137237e-04,-2.717145619612892915e-08,-9.167149984437017451e-03,1.298798721482413189e-02,-1.080469706644012540e+00,-1.933120500914942141e-01,-1.833897080673738467e+00,4.583896018076085710e-01,1.576409487976103918e+00,4.839687437842279394e-01
7.333333333333333925e+00,-5.771786524561773463e-02,-2.059388466779813465e-01,2.539596704733966259e-01,-4.844569838448755522e-02,1.749736667119382685e-04,-5.771851380396462311e-02,3.404645619003655033e-01,-9.157286103476103278e-03,-6.928340928693543788e-04,3.383083357011429371e-05,-3.692105296266845471e-04,-3.132465398181238925e-08,-9.157415744217800579e-03,1.297426806856846228e-02,-1.080947698707297455e+00,-1.961750063190774718e-01,-1.830376313615445172e+00,4.577275414914421248e-01,1.576410948038663662e+00,4.834907463709554598e-01
7.346666666666667567e+00,-8.157835690651048244e-02,-2.035454243676283748e-01,2.516785936797524825e-01,-4.868752949042709499e-02,2.460928377775891112e-04,-8.157927704921766332e-02,3.470642550690302697e-01,-9.147562337329162574e-03,-6.932875933371995814e-04,3.279423441471251977e-05,-3.690090150803015945e-04,-3.511363111385890079e-08,-9.147691840410754338e-03,1.296055760859732807e-02,-1.081717270243905737e+00,-1.989208576081171742e-01,-1.826990184675799878e+00,4.570815988463157176e-01,1.576413281020886181e+00,4.827211661869026393e-01
7.360000000000000320e+00,-9.441805245966880533e-02,-2.008420296079232448e-01,2.489756912633694086e-01,-4.875530679002004764e-02,2.838995823862245868e-04,-9.441912153683454378e-02,3.500475901621502572e-01,-9.137848896471290061e-03,-6.937110022495751593e-04,3.178574503781561589e-05,-3.688025217023493951e-04,-3.879603260870112535e-08,-9.137978262038881638e-03,1.294686022794660357e-02,-1.082804981669325706e+00,-2.016347965996856395e-01,-1.823634470093403070e+00,4.564324317864434377e-01,1.576416562258723175e+00,4.816334424929129554e-01
7.373333333333333961e+00,-9.633393233771792019e-02,-1.978050013150043362e-01,2.458182318299347857e-01,-4.864037091472846880e-02,2.889291962323846689e-04,-9.633502732494012011e-02,3.471023693629477491e-01,-9.128145769938811327e-03,-6.941012239369825920e-04,3.080781460873538435e-05,-3.685905848715975708e-04,-4.236307793448190750e-08,-9.128274998138063978e-03,1.293317572332668142e-02,-1.084063889035454586e+00,-2.043126903277912021e-01,-1.820314794209891396e+00,4.557823610292430772e-01,1.576420347586488191e+00,4.803745208724219395e-01
7.386666666666666714e+00,-8.741634587607792495e-02,-1.943966007141979258e-01,2.421557272702888342e-01,-4.833030064868040765e-02,2.617550665056233997e-04,-8.741734296214972999e-02,3.377110162142074046e-01,-9.118452946779598278e-03,-6.944551329333137346e-04,2.986290117235057551e-05,-3.683727392731483974e-04,-4.580560775124808970e-08,-9.118582037756173264e-03,1.291950388844651659e-02,-1.085348341466624067e+00,-2.069500903453245222e-01,-1.817037217785492320e+00,4.551338227503798350e-01,1.576424199975771323e+00,4.790900538414226695e-01
7.400000000000000355e+00,-7.805148570119663232e-02,-1.897443743957429041e-01,2.369088152860929219e-01,-4.767528640333915796e-02,2.334349999047764378e-04,-7.805237869169540099e-02,3.264749761317511378e-01,-9.108770416052180963e-03,-6.947694687409189385e-04,2.895356002952098606e-05,-3.681485020283759013e-04,-4.911378592709070290e-08,-9.108899369952183633e-03,1.290584450818905125e-02,-1.086513892744971788e+00,-2.095420450215139674e-01,-1.813808474755221889e+00,4.544894187417307663e-01,1.576427690043324503e+00,4.779244892685938773e-01
7.413333333333333997e+00,-7.594683467438760605e-02,-1.853524993899669238e-01,2.319559792732161785e-01,-4.709557694869213190e-02,2.267538270231454170e-04,-7.594770618831267472e-02,3.192383841402184341e-01,-9.099098166827523926e-03,-6.950324199523905122e-04,2.808945217980252096e-05,-3.679160400187342361e-04,-5.225032495559389645e-08,-9.099226983796615542e-03,1.289219688220585164e-02,-1.087554579220987527e+00,-2.120719700134570118e-01,-1.810649690551407343e+00,4.538537482563529402e-01,1.576430802509989348e+00,4.768837908860379393e-01
7.426666666666666750e+00,-7.462528212261122784e-02,-1.828155489450717375e-01,2.292922438127928397e-01,-4.695742292615014829e-02,2.224156339343747791e-04,-7.462614098639083760e-02,3.151816947345970621e-01,-9.089436188188582122e-03,-6.952488074514207028e-04,2.726635179817193944e-05,-3.676761616362433926e-04,-5.523107571292484863e-08,-9.089564868372423945e-03,1.287856124870287791e-02,-1.088567203683312723e+00,-2.145433366719897705e-01,-1.807556944161097690e+00,4.532258072303703145e-01,1.576433825894349994e+00,4.758711548035270411e-01
7.440000000000000391e+00,-7.407421410241324389e-02,-1.821303006976187633e-01,2.289347646296761296e-01,-4.728093192604536366e-02,2.203652893394140359e-04,-7.407506910517255849e-02,3.143122858412196741e-01,-9.079784469228968646e-03,-6.954385200224066921e-04,2.646756566937469302e-05,-3.674320436042322058e-04,-5.811981829140222544e-08,-9.079913012772333758e-03,1.286493870581482610e-02,-1.089562207444947362e+00,-2.169808773245907041e-01,-1.804499714243593678e+00,4.525997082580217601e-01,1.576436791436135465e+00,4.748761395903753346e-01
7.453333333333334032e+00,-7.428145446310886746e-02,-1.832938637886162847e-01,2.309004190499401310e-01,-4.808572789642488743e-02,2.205496295678196757e-04,-7.428231435606871824e-02,3.166378476946725140e-01,-9.070142999054731092e-03,-6.956201118737403988e-04,2.567761811889113233e-05,-3.671866283889713145e-04,-6.097573690411195457e-08,-9.070271406102836664e-03,1.285133028552178612e-02,-1.090549863632979566e+00,-2.194092813338923698e-01,-1.801447250715197956e+00,4.519692958323409115e-01,1.576439729639993459e+00,4.738884720023062158e-01
7.466666666666666785e+00,-7.423422646878889697e-02,-1.838429729946286784e-01,2.320990554442251552e-01,-4.873562513306827632e-02,2.199848485068958215e-04,-7.423508830426242544e-02,3.179072011185196112e-01,-9.060511766782131104e-03,-6.958116302731021108e-04,2.488155390745205864e-05,-3.669427568993022248e-04,-6.385608575243395535e-08,-9.060640037480638398e-03,1.283773699965306235e-02,-1.091540283025820735e+00,-2.218531995177404070e-01,-1.798368578461198686e+00,4.513281527937218485e-01,1.576442670301720916e+00,4.728980411442251786e-01
7.480000000000000426e+00,-7.368735304877455095e-02,-1.831636122583550630e-01,2.317468540197342719e-01,-4.905854175045393922e-02,2.179599028083170555e-04,-7.368821098079285370e-02,3.170521718355796548e-01,-9.050890761541197094e-03,-6.960070496813131058e-04,2.408437479317626639e-05,-3.666994776621024243e-04,-6.674170238696319757e-08,-9.051018896034435102e-03,1.282415849151169809e-02,-1.092530072712071032e+00,-2.243044391576689556e-01,-1.795273924388609110e+00,4.506783444586144327e-01,1.576445603433034748e+00,4.719082399668348415e-01
7.493333333333334068e+00,-7.351748532242734224e-02,-1.834090419532491967e-01,2.325611776219455584e-01,-4.962666406747021780e-02,2.170440763701423107e-04,-7.351834371065887885e-02,3.177989905770680634e-01,-9.041279972471727433e-03,-6.961943350010102449e-04,2.329599857242570238e-05,-3.664549068131961462e-04,-6.959456255728468932e-08,-9.041407970904025149e-03,1.281059405711355327e-02,-1.093512570752721125e+00,-2.267466206544468399e-01,-1.792183966335012757e+00,4.500242305686086297e-01,1.576448509565071987e+00,4.709257304870910765e-01
7.506666666666666821e+00,-7.371867837305423610e-02,-1.845780336783920395e-01,2.345506301534220350e-01,-5.044978335571085465e-02,2.172115841238179501e-04,-7.371954155694898647e-02,3.201519807714704458e-01,-9.031679388725066815e-03,-6.963825245644983397e-04,2.250895767641480916e-05,-3.662104618982198190e-04,-7.244325983535304658e-08,-9.031807251241641410e-03,1.279704419722181574e-02,-1.094492803890353194e+00,-2.291920745471567322e-01,-1.789083150633386854e+00,4.493625417143758405e-01,1.576451403486090364e+00,4.699454859042822008e-01
7.520000000000000462e+00,-7.428501178099650160e-02,-1.866694661371753605e-01,2.377239634332185270e-01,-5.153776118429050090e-02,2.184368179443352763e-04,-7.428588407902256274e-02,3.241157454823406781e-01,-9.022088999466326698e-03,-6.965806069563207359e-04,2.171587368415828223e-05,-3.659675421969765807e-04,-7.531607426614073120e-08,-9.022216726210174897e-03,1.278350941399777028e-02,-1.095475719601993969e+00,-2.316531149962020031e-01,-1.785955808898007868e+00,4.486898779362995526e-01,1.576454299640545287e+00,4.689625586835228788e-01
7.533333333333334103e+00,-7.508790677841833960e-02,-1.893752284527782936e-01,2.416981759657183260e-01,-5.281456936345842179e-02,2.203383727463333280e-04,-7.508879103808616118e-02,3.291609530103307701e-01,-9.012508793868612145e-03,-6.967977195788677136e-04,2.090929414411135667e-05,-3.657275596622433511e-04,-7.824159276026421139e-08,-9.012636384984507032e-03,1.276999022247534213e-02,-1.096466186425740563e+00,-2.341420412113643934e-01,-1.782786156052231563e+00,4.480027077871757690e-01,1.576457212131451513e+00,4.679720802291358339e-01
7.546666666666666856e+00,-7.563489200392396750e-02,-1.914667495518710127e-01,2.449085376981923468e-01,-5.393943594088932564e-02,2.214849730225490715e-04,-7.563578526941974745e-02,3.331525607411826573e-01,-9.002938761118350897e-03,-6.970402342845183341e-04,2.008407604314754735e-05,-3.654914868693737162e-04,-8.123957062622366720e-08,-9.003066216750621464e-03,1.275648698237643111e-02,-1.097467358516119429e+00,-2.366670442574014821e-01,-1.779563513706021949e+00,4.472985135289961889e-01,1.576460149976421476e+00,4.669708963486280950e-01
7.560000000000000497e+00,-7.580837783163840715e-02,-1.926379858871399287e-01,2.469558371419571519e-01,-5.481802483007415516e-02,2.215427643118998767e-04,-7.580927571599266335e-02,3.355526791230456496e-01,-8.993378890414405191e-03,-6.973021956775404817e-04,1.924516824836075557e-05,-3.652583821365240624e-04,-8.429104436658008126e-08,-8.993506210706492254e-03,1.274299934277606759e-02,-1.098475823742838475e+00,-2.392199342514262916e-01,-1.776298066536712739e+00,4.465793210497843724e-01,1.576463103109395192e+00,4.659624192117024499e-01
7.573333333333334139e+00,-7.561442805512101628e-02,-1.928900968098932744e-01,2.478311153657679067e-01,-5.544023189900052634e-02,2.205378958986230621e-04,-7.561532619348115825e-02,3.363565644166895963e-01,-8.983829170965407229e-03,-6.975742528161354983e-04,1.840025270993805862e-05,-3.650267867003620381e-04,-8.736654422136780340e-08,-8.983956356061639781e-03,1.272952675282324961e-02,-1.099486602113926903e+00,-2.417884407299215610e-01,-1.773005322041486753e+00,4.458484140520502237e-01,1.576466057012919642e+00,4.649516288688224641e-01
7.586666666666666892e+00,-7.505907580569300130e-02,-1.922241536373361925e-01,2.475252303331661463e-01,-5.579588731761982862e-02,2.184962152392499698e-04,-7.505996985638706265e-02,3.355591715493413396e-01,-8.974289591992423709e-03,-6.978469159530931165e-04,1.755707341910550667e-05,-3.647952315342095631e-04,-9.043633530936290299e-08,-8.974416642035354386e-03,1.271606864891212246e-02,-1.100494794487995254e+00,-2.443603086873866737e-01,-1.769700907169943216e+00,4.451092109600636171e-01,1.576468997518198023e+00,4.639434245195759310e-01
7.600000000000000533e+00,-7.474880299586963983e-02,-1.921744348822069515e-01,2.480081678737187934e-01,-5.632646487459531254e-02,2.171677193985806264e-04,-7.474969583655113881e-02,3.358372867006191864e-01,-8.964760142728067649e-03,-6.981107556764953870e-04,1.672327391721850631e-05,-3.645622681776039542e-04,-9.347104068524458853e-08,-8.964887057860693176e-03,1.270262446615034319e-02,-1.101495582165404663e+00,-2.469232974025512561e-01,-1.766400570765501055e+00,4.443652657958288010e-01,1.576471910801068077e+00,4.629426249214909639e-01
7.613333333333334174e+00,-7.467962328628269253e-02,-1.927403051194841177e-01,2.492861253049860615e-01,-5.703876229283264682e-02,2.165353559864109081e-04,-7.468051777921771994e-02,3.371944404175977184e-01,-8.955240812415166118e-03,-6.983721146225363441e-04,1.589367666987584471e-05,-3.643288774251018936e-04,-9.649051335713920707e-08,-8.955367592781371400e-03,1.268919455638779781e-02,-1.102492232872016586e+00,-2.494856232009805552e-01,-1.763093795193851454e+00,4.436142462641674555e-01,1.576474806370660176e+00,4.619459623103367996e-01
7.626666666666666927e+00,-7.425197591062202007e-02,-1.923886106132418894e-01,2.493783717320659787e-01,-5.747949870431754565e-02,2.148785858064541790e-04,-7.425286772662792467e-02,3.369476710377978801e-01,-8.945731590308980685e-03,-6.986372530373152756e-04,1.506320491628798663e-05,-3.640960199575715706e-04,-9.951423773912893012e-08,-8.945858236051762447e-03,1.267577926987185563e-02,-1.103487961182500143e+00,-2.520554939359067603e-01,-1.759769980189785032e+00,4.428537294335965768e-01,1.576477693508739897e+00,4.609502220732806244e-01
7.640000000000000568e+00,-7.347171535077444415e-02,-1.911202021838768750e-01,2.482755887526651994e-01,-5.763856609194430852e-02,2.122222244917868969e-04,-7.347260018491710842e-02,3.350914277137128083e-01,-8.936232465675431058e-03,-6.988968112211502159e-04,1.423941519629323693e-05,-3.638622647441636104e-04,-1.025131584064808976e-07,-8.936358976938230114e-03,1.266237804352681601e-02,-1.104477987527975102e+00,-2.546206754107500636e-01,-1.756444935233357540e+00,4.420873361175390315e-01,1.576480558556550449e+00,4.599601838369258289e-01
7.653333333333334210e+00,-7.234455133085504475e-02,-1.889358219819545215e-01,2.459684515203812150e-01,-5.750598561365168060e-02,2.085903135156863195e-04,-7.234542490274717408e-02,3.316199639259812537e-01,-8.926743427794203711e-03,-6.991416164972008573e-04,1.342966386408406265e-05,-3.636262201842654918e-04,-1.054589677806916370e-07,-8.926869804719128609e-03,1.264899032061413478e-02,-1.105457610399319002e+00,-2.571689447732019573e-01,-1.753134594049988726e+00,4.413188219029797743e-01,1.576483388186209922e+00,4.589805491677934057e-01
7.666666666666666963e+00,-7.934723032783314034e-02,-1.915599543111551895e-01,2.499250361761266859e-01,-5.888189972942406425e-02,2.281329699338500918e-04,-7.934819125687569974e-02,3.394362802944964619e-01,-8.917264465952534636e-03,-6.993628726261746920e-04,1.264095700292955371e-05,-3.633865624519394544e-04,-1.083246834454598684e-07,-8.917390708683470280e-03,1.263561556213074928e-02,-1.106422204417063959e+00,-2.596880890662944807e-01,-1.749855014696383604e+00,4.405520754281311291e-01,1.576486169390390657e+00,4.580159435024233616e-01
7.680000000000000604e+00,-8.653722838190265609e-02,-1.948123976755238573e-01,2.547243389224101429e-01,-6.047432442344091719e-02,2.480787084723413321e-04,-8.653827967391325426e-02,3.485270869387406822e-01,-8.907795569452314766e-03,-6.996083770198779916e-04,1.183485689804086860e-05,-3.631505608368001958e-04,-1.112580720885603114e-07,-8.907921678130925613e-03,1.262225656600743547e-02,-1.107480167488101408e+00,-2.622422217904434305e-01,-1.746522680880701950e+00,4.397669834317388116e-01,1.576489211163322857e+00,4.569579676189983175e-01
7.693333333333334245e+00,-8.156033940134617410e-02,-1.908594285228911447e-01,2.500948164376368688e-01,-5.976340684691559824e-02,2.333928541856299880e-04,-8.156133316334898686e-02,3.403686207127205043e-01,-8.898336727605204999e-03,-6.998848280481695383e-04,1.100608236548339391e-05,-3.629192097829303520e-04,-1.142796000053181160e-07,-8.898462702373599598e-03,1.260891372227013717e-02,-1.108633997199859778e+00,-2.648397204261172533e-01,-1.743126356361736518e+00,4.389606591060930540e-01,1.576492518879435423e+00,4.558041238900125691e-01
7.706666666666666998e+00,-6.453322972440458938e-02,-1.796755762161612036e-01,2.359222954323535737e-01,-5.666202811587844890e-02,1.847005372584083248e-04,-6.453401780846139413e-02,3.154083684817809985e-01,-8.888887929733968463e-03,-7.001194630760210202e-04,1.021289553504445280e-05,-3.626814966288804953e-04,-1.171652588283222940e-07,-8.889013770735587627e-03,1.259558271344501414e-02,-1.109721468391877686e+00,-2.673845128064225030e-01,-1.739791758809234645e+00,4.381638136814673956e-01,1.576495630784157775e+00,4.547166394478345808e-01
7.720000000000000639e+00,-3.555647094211730752e-02,-1.612519356794557823e-01,2.121204775283020982e-01,-5.109606832896360779e-02,1.024750713926862207e-04,-3.555690534250848661e-02,2.759287201260832711e-01,-8.879449165174690961e-03,-7.002465803180868420e-04,9.507549799891990006e-06,-3.624275564151346885e-04,-1.197137766695277605e-07,-8.879574872550310971e-03,1.258225960663978717e-02,-1.110581911454869619e+00,-2.697801871559715181e-01,-1.736646128203469974e+00,4.374083199732554661e-01,1.576498093457987970e+00,4.538561858770551183e-01
7.733333333333333393e+00,-6.747735377963241798e-03,-1.428337447959966977e-01,1.881914396667823675e-01,-4.540222567666066245e-02,2.095820630827075826e-05,-6.747816798115133241e-03,2.407694418239509082e-01,-8.870020423272340082e-03,-7.002194271077399890e-04,8.926894721206224403e-06,-3.621504435140643352e-04,-1.217829068700382322e-07,-8.870145997164069485e-03,1.256894157096734820e-02,-1.111055997734097911e+00,-2.719302129650307265e-01,-1.733817855169759170e+00,4.367270390622026710e-01,1.576499459792273683e+00,4.533820938058217287e-01
7.746666666666667034e+00,1.390125658911219204e-02,-1.292587805823137148e-01,1.705455013385793195e-01,-4.120216000532129358e-02,-3.743346990821312925e-05,1.390142839940233452e-02,2.188097676547436365e-01,-8.860601693384317912e-03,-7.000647432593432029e-04,8.449162870682869197e-06,-3.618542836050231415e-04,-1.234560058627209855e-07,-8.860727133934265254e-03,1.255563014275893133e-02,-1.111145967539137303e+00,-2.738346628956440654e-01,-1.731308635974202037e+00,4.361216760531805292e-01,1.576499739235024400e+00,4.532921229151800624e-01
7.760000000000000675e+00,3.446550220792519992e-02,-1.157253607972444781e-01,1.528755459280423390e-01,-3.693917610533089396e-02,-9.565069133184397909e-05,3.446592585911345541e-02,2.012549985531171814e-01,-8.851192964879572855e-03,-6.998330045870915228e-04,8.033891754077870928e-06,-3.615467254260984475e-04,-1.248885759252971184e-07,-8.851318272228958506e-03,1.254232828807384965e-02,-1.110960617451282495e+00,-2.755581133034081809e-01,-1.729034695956354284e+00,4.355723139197760219e-01,1.576499240122092083e+00,4.534774752938388609e-01
7.773333333333333428e+00,5.496017460191979231e-02,-1.022492534754416149e-01,1.352108937575479120e-01,-3.262672063599613564e-02,-1.538328877809120579e-04,5.496084834658238744e-02,1.893217838344712356e-01,-8.841794227137711459e-03,-6.995386899215638721e-04,7.669384275210688884e-06,-3.612299827495668580e-04,-1.261255504481084699e-07,-8.841919401428199876e-03,1.252903684130968719e-02,-1.110501077421843341e+00,-2.771011181140381474e-01,-1.726996355343980438e+00,4.350797915717050657e-01,1.576497964779541405e+00,4.539370209719604254e-01
7.786666666666667069e+00,7.540017112346932004e-02,-8.884810909628845788e-02,1.175832464548516865e-01,-2.827831469667345388e-02,-2.121190900635755276e-04,7.540109285626826752e-02,1.840924360825530737e-01,-8.832405469549886590e-03,-6.991988562252693384e-04,7.347783621547421262e-06,-3.609066408363226230e-04,-1.272195087054228679e-07,-8.832530510923142231e-03,1.251575679913038280e-02,-1.109768275093817813e+00,-2.784644414937105239e-01,-1.725193543427213205e+00,4.346447686298917645e-01,1.576495913674371252e+00,4.546698322832480876e-01
7.800000000000000711e+00,1.093535340339101825e-01,-8.872499902205954747e-02,1.174894979709125709e-01,-2.811254996351549712e-02,-3.092706138254479884e-04,1.093548659110112342e-01,2.153671302748078886e-01,-8.823026681518797432e-03,-6.988571184054492846e-04,7.095637513998553914e-06,-3.605805640249926114e-04,-1.282491171039623623e-07,-8.823151590116040666e-03,1.250249070323901195e-02,-1.108762939478838305e+00,-2.796490829483277984e-01,-1.723625766807815207e+00,4.342677244339361309e-01,1.576493085419837570e+00,4.556751801879981301e-01
7.813333333333333464e+00,1.431762708395140915e-01,-6.585288187489686529e-02,8.823784997558917209e-02,-2.599007967224204255e-02,-3.656265710025052872e-04,1.431780064871604474e-01,2.319429331039207787e-01,-8.813657852458689490e-03,-6.986304924887498657e-04,6.992136750483268770e-06,-3.602610635544678530e-04,-1.294039182475614780e-07,-8.813782628420252507e-03,1.248924539221323536e-02,-1.107304892358386361e+00,-2.808320829352886072e-01,-1.722059240168203109e+00,4.338928904344223625e-01,1.576488961811653766e+00,4.571332450668115222e-01
7.826666666666667105e+00,1.566540535447886739e-01,-3.151498083569784225e-02,4.375967822157406095e-02,-2.043031371532112034e-02,-4.231282085189536687e-04,1.566559423427674458e-01,2.289263134164165603e-01,-8.804298971794022322e-03,-3.923549564044392923e-04,-3.855060576007929285e-04,-3.329157894866874301e-04,4.194696057169267078e-07,-8.804423615260681402e-03,1.246783646078178029e-02,-1.105395875413859308e+00,-2.817101213602870580e-01,-1.720882735501861882e+00,4.335463560387924353e-01,1.576484086790706840e+00,4.590422851533069171e-01
7.840000000000000746e+00,1.500275089013173579e-01,2.210218091744983911e-03,-1.196093770718568029e-03,-8.499494723676129238e-03,-4.248945447692332382e-04,1.500293079442100441e-01,2.123576801521594726e-01,-8.794950028960357713e-03,1.110419050736055624e-04,-1.025916647050983954e-03,-3.168635938353148163e-04,7.382998692406772534e-07,-8.795074540073333225e-03,1.248477955475865014e-02,-1.103307154699928461e+00,-2.821303211047632153e-01,-1.720299273125574180e+00,4.332739518559214353e-01,1.576478445081259672e+00,4.611310310512104493e-01
7.853333333333333499e+00,1.234816306601419500e-01,3.533952434352230498e-02,-4.662042509616502739e-02,9.868703701004162207e-03,-3.705290003137513334e-04,1.234831043584127819e-01,1.844333613908562819e-01,-8.785611013405691949e-03,5.383925883464257822e-04,-1.567954481873190531e-03,-3.132875401288259809e-04,8.033621679004454563e-07,-8.785735392304871993e-03,1.253884383932893538e-02,-1.101306787914577257e+00,-2.821008515302065867e-01,-1.720315221042516995e+00,4.331606252596058582e-01,1.576472779820663028e+00,4.631314218238000713e-01
7.866666666666667140e+00,9.200284539457337374e-02,6.793583384861325014e-02,-9.246883504955595579e-02,3.422273994161675187e-02,-3.026825971750258192e-04,9.200393952956960331e-02,1.768227897406129123e-01,-8.776281914588679456e-03,6.135647339413630164e-04,-1.661188394954216108e-03,-3.233428234334922990e-04,5.915038299164621094e-07,-8.776406161414840312e-03,1.254149069497189142e-02,-1.099660366172441783e+00,-2.816296578722927713e-01,-1.720936826710465883e+00,4.332922079756191813e-01,1.576467839433991713e+00,4.647778632152457234e-01
7.880000000000000782e+00,7.410910516579587159e-02,1.009781938734302664e-01,-1.379737034918065430e-01,5.409343770577343391e-02,-2.722830495125520530e-04,7.410998416020507518e-02,2.077112463367674910e-01,-8.766962721979520978e-03,7.777544349263365575e-05,-9.783676139694108542e-04,-3.480793936145865075e-04,8.184861854942937498e-08,-8.767086836872550748e-03,1.244210024282377779e-02,-1.098433661567180586e+00,-2.807238467543111682e-01,-1.722169744511126588e+00,4.337485111748407007e-01,1.576463803666029229e+00,4.660045824089733557e-01
7.893333333333333535e+00,6.403927124709374308e-02,1.349269581078900992e-01,-1.827755146180376766e-01,6.469684315856824575e-02,-2.616223582913415656e-04,6.404002912251710589e-02,2.529823636559498379e-01,-8.757653425058187224e-03,-8.873226797132538479e-04,2.477154960631722247e-04,-3.866379667294417288e-04,-7.074064720669070994e-07,-8.757777408158862187e-03,1.242551216517673654e-02,-1.097445540164970090e+00,-2.793774708359988423e-01,-1.724009393891017261e+00,4.344697570109175011e-01,1.576460173225369132e+00,4.669927155311093259e-01
7.906666666666667176e+00,6.173825091897612583e-02,1.697877752352019987e-01,-2.268722974866571040e-01,6.625051918051520772e-02,-2.707346596057076324e-04,6.173897995181110154e-02,3.038279872677335236e-01,-8.748354013317971578e-03,-1.897698988641227658e-03,1.528582095437158728e-03,-4.372674709860469022e-04,-1.739856406501871788e-06,-8.748477864765735745e-03,1.261739249745748997e-02,-1.096591683215009105e+00,-2.775784447278937250e-01,-1.726446400752591037e+00,4.353323815863650026e-01,1.576456684927258323e+00,4.678465825860760319e-01
7.920000000000000817e+00,6.719097387769105978e-02,1.902019985666890400e-01,-2.515782927776372135e-01,6.260369270354047833e-02,-2.284461110404837074e-04,6.719176526899615920e-02,3.352865527783879807e-01,-8.739064476261049208e-03,-2.568388310243641115e-03,2.377813119479377235e-03,-4.982032550624460043e-04,-2.979167319061559738e-06,-8.739188196196234770e-03,1.285470681699666697e-02,-1.095768506536089149e+00,-2.753146077247574652e-01,-1.729471364719079807e+00,4.362157218421049976e-01,1.576453075131796666e+00,4.686697689854333326e-01
