ref_x,ref_y,ref_z,fk_x,fk_y,fk_z,err_x,err_y,err_z,xy_err,xyz_err
1.548996616842965857e-01,-7.143095533201786473e-01,1.000000000000000056e-01,1.548996616842976681e-01,-7.143095533201804237e-01,9.999999999999970024e-02,1.082467449009527627e-15,-1.776356839400250465e-15,-3.053113317719180486e-16,2.080187347103438508e-15,2.102473402532736744e-15
1.548996616842965857e-01,-7.160613086319805864e-01,1.000000000000000056e-01,1.548996616842959195e-01,-7.160613086319789211e-01,9.999999999999986677e-02,-6.661338147750939243e-16,1.665334536937734811e-15,-1.387778780781445676e-16,1.793620188084544856e-15,1.798981011169465104e-15
1.548996616842965857e-01,-7.178624865074382244e-01,1.000000000000000056e-01,1.548996616842973906e-01,-7.178624865074394457e-01,9.999999999999975575e-02,8.049116928532384918e-16,-1.221245327087672194e-15,-2.498001805406602216e-16,1.462642465616714484e-15,1.483820444805734560e-15
1.548996616842965857e-01,-7.196801385707811693e-01,1.000000000000000056e-01,1.548996616842959195e-01,-7.196801385707793930e-01,9.999999999999992228e-02,-6.661338147750939243e-16,1.776356839400250465e-15,-8.326672684688674053e-17,1.897149936107018847e-15,1.898976363167972911e-15
1.548996616842965857e-01,-7.214813164462389183e-01,1.000000000000000056e-01,1.548996616842956975e-01,-7.214813164462370310e-01,9.999999999999958922e-02,-8.881784197001252323e-16,1.887379141862766119e-15,-4.163336342344337027e-16,2.085919684541963139e-15,2.127062440398610873e-15
1.548996616842965857e-01,-7.232330717580407464e-01,1.000000000000000056e-01,1.548996616842965302e-01,-7.232330717580400803e-01,9.999999999999970024e-02,-5.551115123125782702e-17,6.661338147750939243e-16,-3.053113317719180486e-16,6.684427777288335247e-16,7.348678496207198581e-16
1.547678667456334201e-01,-7.249903184658044175e-01,1.000000000000000056e-01,1.547678667456331147e-01,-7.249903184658039734e-01,9.999999999999975575e-02,-3.053113317719180486e-16,4.440892098500626162e-16,-2.498001805406602216e-16,5.389157964038493299e-16,5.939952573983579883e-16
1.545042768683071166e-01,-7.267750221533767485e-01,1.000000000000000056e-01,1.545042768683071999e-01,-7.267750221533769706e-01,9.999999999999992228e-02,8.326672684688674053e-17,-2.220446049250313081e-16,-8.326672684688674053e-17,2.371437420133773559e-16,2.513374269302153602e-16
1.543065844603123959e-01,-7.285048118813315376e-01,1.000000000000000056e-01,1.543065844603135339e-01,-7.285048118813334250e-01,9.999999999999997780e-02,1.137978600240785454e-15,-1.887379141862766119e-15,-2.775557561562891351e-17,2.203904562304050644e-15,2.204079329725308215e-15
1.543724819296439510e-01,-7.300973167102422501e-01,1.000000000000000056e-01,1.543724819296441175e-01,-7.300973167102423611e-01,9.999999999999970024e-02,1.665334536937734811e-16,-1.110223024625156540e-16,-3.053113317719180486e-16,2.001483021243360485e-16,3.650675994272796584e-16
1.548996616842965857e-01,-7.314701657006825730e-01,1.000000000000000056e-01,1.548996616842955310e-01,-7.314701657006804636e-01,9.999999999999992228e-02,-1.054711873393898713e-15,2.109423746787797427e-15,-8.326672684688674053e-17,2.358407445584909265e-15,2.359876909330258042e-15
1.560803246764873586e-01,-7.325574621011112786e-01,1.000000000000000056e-01,1.560803246764880803e-01,-7.325574621011123888e-01,9.999999999999970024e-02,7.216449660063517513e-16,-1.110223024625156540e-15,-3.053113317719180486e-16,1.324147507406232922e-15,1.358889852298000634e-15
1.577826759675531043e-01,-7.334141198711461307e-01,1.000000000000000056e-01,1.577826759675524104e-01,-7.334141198711443543e-01,9.999999999999992228e-02,-6.938893903907228378e-16,1.776356839400250465e-15,-8.326672684688674053e-17,1.907072653828599103e-15,1.908889586849027462e-15
1.597184141291681791e-01,-7.341389841380985271e-01,1.000000000000000056e-01,1.597184141291683179e-01,-7.341389841380984160e-01,9.999999999999970024e-02,1.387778780781445676e-16,1.110223024625156540e-16,-3.053113317719180486e-16,1.777223989483336522e-16,3.532708032038493817e-16
1.615992377330069396e-01,-7.348309000292805315e-01,1.000000000000000056e-01,1.615992377330064678e-01,-7.348309000292800874e-01,9.999999999999981126e-02,-4.718447854656915297e-16,4.440892098500626162e-16,-1.942890293094023946e-16,6.479604369685061501e-16,6.764620867324400847e-16
1.631368453507437422e-01,-7.355887126720035418e-01,1.000000000000000056e-01,1.631368453507444916e-01,-7.355887126720050961e-01,9.999999999999986677e-02,7.494005416219806648e-16,-1.554312234475219157e-15,-1.387778780781445676e-16,1.725539826843375515e-15,1.731111490767287106e-15
1.642708309688246104e-01,-7.363410339187648201e-01,1.000000000000000056e-01,1.642708309688251933e-01,-7.363410339187664855e-01,9.999999999999986677e-02,5.828670879282071837e-16,-1.665334536937734811e-15,-1.387778780781445676e-16,1.764390308890730621e-15,1.769839671142954179e-15
1.651933955394666864e-01,-7.370219670180232496e-01,1.000000000000000056e-01,1.651933955394668252e-01,-7.370219670180235827e-01,1.000000000000000333e-01,1.387778780781445676e-16,-3.330669073875469621e-16,2.775557561562891351e-17,3.608224830031758756e-16,3.618884306223840249e-16
1.659951480830008930e-01,-7.377385941910330480e-01,1.000000000000000056e-01,1.659951480830008375e-01,-7.377385941910323819e-01,9.999999999999975575e-02,-5.551115123125782702e-17,6.661338147750939243e-16,-2.498001805406602216e-16,6.684427777288335247e-16,7.135936359693695972e-16
1.667666976197580975e-01,-7.385979976590486551e-01,1.000000000000000056e-01,1.667666976197570983e-01,-7.385979976590465457e-01,9.999999999999981126e-02,-9.992007221626408864e-16,2.109423746787797427e-15,-1.942890293094023946e-16,2.334110243043934122e-15,2.342182497926368347e-15
1.675986531700692783e-01,-7.397072596433245106e-01,1.000000000000000056e-01,1.675986531700690840e-01,-7.397072596433242886e-01,9.999999999999975575e-02,-1.942890293094023946e-16,2.220446049250313081e-16,-2.498001805406602216e-16,2.950458159105176498e-16,3.865904340312231514e-16
1.684306087203804314e-01,-7.412750531904073181e-01,1.000000000000000056e-01,1.684306087203803759e-01,-7.412750531904069851e-01,9.999999999999992228e-02,-5.551115123125782702e-17,3.330669073875469621e-16,-8.326672684688674053e-17,3.376611507232129738e-16,3.477763656540196946e-16
1.692021582571376359e-01,-7.432299901527943398e-01,1.000000000000000056e-01,1.692021582571383853e-01,-7.432299901527956720e-01,9.999999999999970024e-02,7.494005416219806648e-16,-1.332267629550187849e-15,-3.053113317719180486e-16,1.528573913335758284e-15,1.558766569387134664e-15
1.700039108006718147e-01,-7.452590609606650762e-01,1.000000000000000056e-01,1.700039108006718702e-01,-7.452590609606654093e-01,9.999999999999975575e-02,5.551115123125782702e-17,-3.330669073875469621e-16,-2.498001805406602216e-16,3.376611507232129738e-16,4.200180744990277398e-16
1.709264753713138907e-01,-7.470492560441992502e-01,1.000000000000000056e-01,1.709264753713132801e-01,-7.470492560441980290e-01,9.999999999999997780e-02,-6.106226635438360972e-16,1.221245327087672194e-15,-2.775557561562891351e-17,1.365393784286000215e-15,1.365675861302600350e-15
1.720604609893947867e-01,-7.482875658335764735e-01,1.000000000000000056e-01,1.720604609893944259e-01,-7.482875658335758073e-01,9.999999999999975575e-02,-3.608224830031758756e-16,6.661338147750939243e-16,-2.498001805406602216e-16,7.575797802392803626e-16,7.977012308035776976e-16
1.735321711378000342e-01,-7.489739903287966349e-01,1.000000000000000056e-01,1.735321711377995346e-01,-7.489739903287955247e-01,9.999999999999975575e-02,-4.996003610813204432e-16,1.110223024625156540e-15,-2.498001805406602216e-16,1.217454592664718943e-15,1.242817691939796512e-15
1.752811998029756291e-01,-7.493172025764066602e-01,1.000000000000000056e-01,1.752811998029762675e-01,-7.493172025764077704e-01,9.999999999999970024e-02,6.383782391594650107e-16,-1.110223024625156540e-15,-3.053113317719180486e-16,1.280672456422863005e-15,1.316562550716262799e-15
1.771180917605933436e-01,-7.493172025764066602e-01,1.000000000000000056e-01,1.771180917605933158e-01,-7.493172025764063271e-01,9.999999999999964473e-02,-2.775557561562891351e-17,3.330669073875469621e-16,-3.608224830031758756e-16,3.342213888644167624e-16,4.918300529807392679e-16
1.788533917863248945e-01,-7.489739903287966349e-01,1.000000000000000056e-01,1.788533917863248945e-01,-7.489739903287966349e-01,9.999999999999975575e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.498001805406602216e-16,0.000000000000000000e+00,2.498001805406602216e-16
1.802976446558419432e-01,-7.482875658335764735e-01,1.000000000000000056e-01,1.802976446558412771e-01,-7.482875658335746971e-01,9.999999999999970024e-02,-6.661338147750939243e-16,1.776356839400250465e-15,-3.053113317719180486e-16,1.897149936107018847e-15,1.921560014514042756e-15
1.814508503691445451e-01,-7.471151527957404781e-01,1.000000000000000056e-01,1.814508503691455998e-01,-7.471151527957424765e-01,9.999999999999992228e-02,1.054711873393898713e-15,-1.998401444325281773e-15,-8.326672684688674053e-17,2.259651625485539203e-15,2.261185268030736576e-15
1.824393124091182039e-01,-7.454567512152885378e-01,1.000000000000000056e-01,1.824393124091180651e-01,-7.454567512152880937e-01,9.999999999999958922e-02,-1.387778780781445676e-16,4.440892098500626162e-16,-4.163336342344337027e-16,4.652682298944613448e-16,6.243462346678936669e-16
1.832630307757628918e-01,-7.435265255347294211e-01,1.000000000000000056e-01,1.832630307757635024e-01,-7.435265255347300872e-01,9.999999999999975575e-02,6.106226635438360972e-16,-6.661338147750939243e-16,-2.498001805406602216e-16,9.036560719766054744e-16,9.375470263503235460e-16
1.839220054690786643e-01,-7.415386401965717855e-01,1.000000000000000056e-01,1.839220054690792749e-01,-7.415386401965724517e-01,9.999999999999975575e-02,6.106226635438360972e-16,-6.661338147750939243e-16,-2.498001805406602216e-16,9.036560719766054744e-16,9.375470263503235460e-16
1.844162364890655215e-01,-7.397072596433245106e-01,1.000000000000000056e-01,1.844162364890652439e-01,-7.397072596433241776e-01,9.999999999999975575e-02,-2.775557561562891351e-16,3.330669073875469621e-16,-2.498001805406602216e-16,4.335559509131366993e-16,5.003707553108401337e-16
1.846798263663917972e-01,-7.380378752709491064e-01,1.000000000000000056e-01,1.846798263663917417e-01,-7.380378752709486623e-01,9.999999999999997780e-02,-5.551115123125782702e-17,4.440892098500626162e-16,-2.775557561562891351e-17,4.475452091311809617e-16,4.484050470211362141e-16
1.847127751010576024e-01,-7.363877107844397640e-01,1.000000000000000056e-01,1.847127751010573804e-01,-7.363877107844393199e-01,9.999999999999975575e-02,-2.220446049250313081e-16,4.440892098500626162e-16,-2.498001805406602216e-16,4.965068306494546235e-16,5.558049685633555805e-16
1.846139288970602421e-01,-7.347485290898541077e-01,1.000000000000000056e-01,1.846139288970604364e-01,-7.347485290898546628e-01,9.999999999999958922e-02,1.942890293094023946e-16,-5.551115123125782702e-16,-4.163336342344337027e-16,5.881301029635769064e-16,7.205766531097152060e-16
1.844821339583970765e-01,-7.331120930932492064e-01,1.000000000000000056e-01,1.844821339583961883e-01,-7.331120930932469859e-01,9.999999999999975575e-02,-8.881784197001252323e-16,2.220446049250313081e-15,-2.498001805406602216e-16,2.391493584112726607e-15,2.404504458937533644e-15
1.844162364890655215e-01,-7.314701657006825730e-01,1.000000000000000056e-01,1.844162364890660766e-01,-7.314701657006837943e-01,9.999999999999981126e-02,5.551115123125782702e-16,-1.221245327087672194e-15,-1.942890293094023946e-16,1.341487584748898546e-15,1.355484107964908212e-15
1.842844415504023559e-01,-7.296909534090719740e-01,1.000000000000000056e-01,1.842844415504023003e-01,-7.296909534090720850e-01,9.999999999999981126e-02,-5.551115123125782702e-17,-1.110223024625156540e-16,-1.942890293094023946e-16,1.241267076623636559e-16,2.305551267378101694e-16
1.840208516730760246e-01,-7.277799476143791413e-01,1.000000000000000056e-01,1.840208516730764410e-01,-7.277799476143795854e-01,9.999999999999992228e-02,4.163336342344337027e-16,-4.440892098500626162e-16,-8.326672684688674053e-17,6.087272963323594715e-16,6.143958570009226527e-16
1.838231592650813040e-01,-7.259348385712272034e-01,1.000000000000000056e-01,1.838231592650810542e-01,-7.259348385712264262e-01,9.999999999999997780e-02,-2.498001805406602216e-16,7.771561172376095783e-16,-2.775557561562891351e-17,8.163159687020605836e-16,8.167876913468630741e-16
1.838890567344128868e-01,-7.243533165342400659e-01,1.000000000000000056e-01,1.838890567344134974e-01,-7.243533165342411762e-01,9.999999999999975575e-02,6.106226635438360972e-16,-1.110223024625156540e-15,-2.498001805406602216e-16,1.267065586953256189e-15,1.291454734723345344e-15
1.844162364890655215e-01,-7.232330717580407464e-01,1.000000000000000056e-01,1.844162364890659378e-01,-7.232330717580416346e-01,9.999999999999981126e-02,4.163336342344337027e-16,-8.881784197001252323e-16,-1.942890293094023946e-16,9.809151850266479694e-16,9.999714131543225498e-16
1.856023909370339009e-01,-7.225741042426294669e-01,1.000000000000000056e-01,1.856023909370343172e-01,-7.225741042426300220e-01,1.000000000000000333e-01,4.163336342344337027e-16,-5.551115123125782702e-16,2.775557561562891351e-17,6.938893903907228378e-16,6.944442800358887517e-16
1.873157251396549150e-01,-7.222446204849237716e-01,1.000000000000000056e-01,1.873157251396556089e-01,-7.222446204849248819e-01,9.999999999999986677e-02,6.938893903907228378e-16,-1.110223024625156540e-15,-1.387778780781445676e-16,1.309227883336067686e-15,1.316562550716262799e-15
1.892597004849364550e-01,-7.222446204849237716e-01,1.000000000000000056e-01,1.892597004849356779e-01,-7.222446204849218843e-01,9.999999999999964473e-02,-7.771561172376095783e-16,1.887379141862766119e-15,-3.608224830031758756e-16,2.041120196288907495e-15,2.072767357891146856e-15
1.911377783608863568e-01,-7.225741042426293559e-01,1.000000000000000056e-01,1.911377783608870784e-01,-7.225741042426305771e-01,1.000000000000000888e-01,7.216449660063517513e-16,-1.221245327087672194e-15,8.326672684688674053e-17,1.418524446703610415e-15,1.420966204276364271e-15
1.926534201555126502e-01,-7.232330717580407464e-01,1.000000000000000056e-01,1.926534201555135939e-01,-7.232330717580419677e-01,9.999999999999997780e-02,9.436895709313830594e-16,-1.221245327087672194e-15,-2.775557561562891351e-17,1.543369740282001719e-15,1.543619294773127700e-15
1.936693394743744800e-01,-7.244192132857811828e-01,1.000000000000000056e-01,1.936693394743753127e-01,-7.244192132857825150e-01,9.999999999999975575e-02,8.326672684688674053e-16,-1.332267629550187849e-15,-2.498001805406602216e-16,1.571073460003281144e-15,1.590808582741753886e-15
1.943832287254665392e-01,-7.261325288258506649e-01,1.000000000000000056e-01,1.943832287254667057e-01,-7.261325288258508870e-01,9.999999999999992228e-02,1.665334536937734811e-16,-2.220446049250313081e-16,-8.326672684688674053e-17,2.775557561562891351e-16,2.897767167584095104e-16
1.950010175004500690e-01,-7.280764829963142226e-01,1.000000000000000056e-01,1.950010175004508184e-01,-7.280764829963154439e-01,9.999999999999981126e-02,7.494005416219806648e-16,-1.221245327087672194e-15,-1.942890293094023946e-16,1.432843787967409095e-15,1.445956274451887819e-15
1.957286353909862275e-01,-7.299545404152365524e-01,1.000000000000000056e-01,1.957286353909850340e-01,-7.299545404152345540e-01,9.999999999999981126e-02,-1.193489751472043281e-15,1.998401444325281773e-15,-1.942890293094023946e-16,2.327665379634747401e-15,2.335759907708872551e-15
1.967720119887362284e-01,-7.314701657006825730e-01,1.000000000000000056e-01,1.967720119887370889e-01,-7.314701657006843494e-01,1.000000000000000333e-01,8.604228440844963188e-16,-1.776356839400250465e-15,2.775557561562891351e-17,1.973770779879594169e-15,1.973965922574210858e-15
1.982684336881407883e-01,-7.324915653495701617e-01,1.000000000000000056e-01,1.982684336881410658e-01,-7.324915653495708279e-01,9.999999999999975575e-02,2.775557561562891351e-16,-6.661338147750939243e-16,-2.498001805406602216e-16,7.216449660063517513e-16,7.636567207590430152e-16
2.000806140947591627e-01,-7.332164296165226691e-01,1.000000000000000056e-01,2.000806140947586909e-01,-7.332164296165215589e-01,9.999999999999997780e-02,-4.718447854656915297e-16,1.110223024625156540e-15,-2.775557561562891351e-17,1.206330247477445654e-15,1.206649509160282301e-15
2.020026236169301659e-01,-7.338424487561634457e-01,1.000000000000000056e-01,2.020026236169293055e-01,-7.338424487561621135e-01,9.999999999999986677e-02,-8.604228440844963188e-16,1.332267629550187849e-15,-1.387778780781445676e-16,1.585958545287275240e-15,1.592018783436176148e-15
2.038285326629926120e-01,-7.345673130231159531e-01,1.000000000000000056e-01,2.038285326629927785e-01,-7.345673130231160641e-01,9.999999999999992228e-02,1.665334536937734811e-16,-1.110223024625156540e-16,-8.326672684688674053e-17,2.001483021243360485e-16,2.167779754565683497e-16
2.053524116412853151e-01,-7.355887126720035418e-01,1.000000000000000056e-01,2.053524116412848710e-01,-7.355887126720025426e-01,9.999999999999986677e-02,-4.440892098500626162e-16,9.992007221626408864e-16,-1.387778780781445676e-16,1.093442869781314100e-15,1.102214411500533952e-15
2.065797520075859373e-01,-7.369615616624438648e-01,1.000000000000000056e-01,2.065797520075862703e-01,-7.369615616624443089e-01,9.999999999999975575e-02,3.330669073875469621e-16,-4.440892098500626162e-16,-2.498001805406602216e-16,5.551115123125782702e-16,6.087272963323594715e-16
2.076478401563352505e-01,-7.385540664913545772e-01,1.000000000000000056e-01,2.076478401563354448e-01,-7.385540664913545772e-01,9.999999999999981126e-02,1.942890293094023946e-16,0.000000000000000000e+00,-1.942890293094023946e-16,1.942890293094023946e-16,2.747661802696606357e-16
2.085484389038668174e-01,-7.402838562193093663e-01,1.000000000000000056e-01,2.085484389038677888e-01,-7.402838562193109206e-01,9.999999999999958922e-02,9.714451465470119729e-16,-1.554312234475219157e-15,-4.163336342344337027e-16,1.832919036670494603e-15,1.879607908576665141e-15
2.092733110665141449e-01,-7.420685599068818084e-01,1.000000000000000056e-01,2.092733110665134233e-01,-7.420685599068801430e-01,9.999999999999997780e-02,-7.216449660063517513e-16,1.665334536937734811e-15,-2.775557561562891351e-17,1.814968478205593742e-15,1.815180693170154613e-15
2.098142194606108513e-01,-7.438258066146454794e-01,1.000000000000000056e-01,2.098142194606112954e-01,-7.438258066146461456e-01,9.999999999999997780e-02,4.440892098500626162e-16,-6.661338147750939243e-16,-2.775557561562891351e-17,8.005932084973441942e-16,8.010741897413915294e-16
2.100997751610477193e-01,-7.455775619264473075e-01,1.000000000000000056e-01,2.100997751610472752e-01,-7.455775619264461973e-01,9.999999999999964473e-02,-4.440892098500626162e-16,1.110223024625156540e-15,-3.608224830031758756e-16,1.195746792056363303e-15,1.249000902703301108e-15
2.101354696236023001e-01,-7.473787398019049455e-01,1.000000000000000056e-01,2.101354696236016062e-01,-7.473787398019033912e-01,9.999999999999970024e-02,-6.938893903907228378e-16,1.554312234475219157e-15,-3.053113317719180486e-16,1.702165975554721804e-15,1.729330511395811813e-15
2.100283862359385023e-01,-7.491963918652478904e-01,1.000000000000000056e-01,2.100283862359393350e-01,-7.491963918652488896e-01,9.999999999999981126e-02,8.326672684688674053e-16,-9.992007221626408864e-16,-1.942890293094023946e-16,1.300667852739410098e-15,1.315098889840508510e-15
2.098856083857200683e-01,-7.509975697407056394e-01,1.000000000000000056e-01,2.098856083857206511e-01,-7.509975697407064166e-01,9.999999999999981126e-02,5.828670879282071837e-16,-7.771561172376095783e-16,-1.942890293094023946e-16,9.714451465470119729e-16,9.906835517256433957e-16
2.098142194606108513e-01,-7.527493250525074675e-01,1.000000000000000056e-01,2.098142194606102684e-01,-7.527493250525064683e-01,9.999999999999947820e-02,-5.828670879282071837e-16,9.992007221626408864e-16,-5.273559366969493567e-16,1.156778338905190375e-15,1.271314441564229265e-15
2.098142194606108513e-01,-7.544406750087299107e-01,1.000000000000000056e-01,2.098142194606099353e-01,-7.544406750087282454e-01,9.999999999999992228e-02,-9.159339953157541458e-16,1.665334536937734811e-15,-8.326672684688674053e-17,1.900598380429884283e-15,1.902421496801509012e-15
2.098142194606108513e-01,-7.560935851932200080e-01,1.000000000000000056e-01,2.098142194606121003e-01,-7.560935851932216734e-01,9.999999999999981126e-02,1.249000902703301108e-15,-1.665334536937734811e-15,-1.942890293094023946e-16,2.081668171172168513e-15,2.090715332555168823e-15
2.098142194606108513e-01,-7.577245297938630664e-01,1.000000000000000056e-01,2.098142194606118782e-01,-7.577245297938647317e-01,9.999999999999964473e-02,1.026956297778269800e-15,-1.665334536937734811e-15,-3.608224830031758756e-16,1.956522005361572545e-15,1.989515323314863819e-15
2.098142194606108513e-01,-7.593499829985445038e-01,1.000000000000000056e-01,2.098142194606110178e-01,-7.593499829985445038e-01,9.999999999999986677e-02,1.665334536937734811e-16,0.000000000000000000e+00,-1.387778780781445676e-16,1.665334536937734811e-16,2.167779754565683497e-16
2.098142194606108513e-01,-7.609864189951492941e-01,1.000000000000000056e-01,2.098142194606113786e-01,-7.609864189951501823e-01,9.999999999999975575e-02,5.273559366969493567e-16,-8.881784197001252323e-16,-2.498001805406602216e-16,1.032940070473853131e-15,1.062716010695554998e-15
2.098142194606108513e-01,-7.626283463877159274e-01,1.000000000000000056e-01,2.098142194606111843e-01,-7.626283463877167046e-01,9.999999999999970024e-02,3.330669073875469621e-16,-7.771561172376095783e-16,-3.053113317719180486e-16,8.455206652451151166e-16,8.989550626504553180e-16
2.098142194606108513e-01,-7.642647823843208288e-01,1.000000000000000056e-01,2.098142194606105182e-01,-7.642647823843199406e-01,9.999999999999986677e-02,-3.330669073875469621e-16,8.881784197001252323e-16,-1.387778780781445676e-16,9.485749680535094235e-16,9.586729210015211629e-16
2.098142194606108513e-01,-7.659039640789064851e-01,1.000000000000000056e-01,2.098142194606119060e-01,-7.659039640789082615e-01,9.999999999999942268e-02,1.054711873393898713e-15,-1.776356839400250465e-15,-5.828670879282071837e-16,2.065880140947706262e-15,2.146530875378228467e-15
2.098142194606108513e-01,-7.675541285654157164e-01,1.000000000000000056e-01,2.098142194606122946e-01,-7.675541285654176038e-01,9.999999999999986677e-02,1.443289932012703503e-15,-1.887379141862766119e-15,-1.387778780781445676e-16,2.375981029593431953e-15,2.380030494012994247e-15
2.098142194606108513e-01,-7.692235129377912317e-01,1.000000000000000056e-01,2.098142194606111566e-01,-7.692235129377914538e-01,9.999999999999986677e-02,3.053113317719180486e-16,-2.220446049250313081e-16,-1.387778780781445676e-16,3.775166431889532810e-16,4.022165030534274336e-16
2.098142194606108513e-01,-7.709176085919945409e-01,1.000000000000000056e-01,2.098142194606115729e-01,-7.709176085919957622e-01,9.999999999999986677e-02,7.216449660063517513e-16,-1.221245327087672194e-15,-1.387778780781445676e-16,1.418524446703610415e-15,1.425296777986836136e-15
2.098142194606108513e-01,-7.726309241320640231e-01,1.000000000000000056e-01,2.098142194606117950e-01,-7.726309241320655774e-01,9.999999999999975575e-02,9.436895709313830594e-16,-1.554312234475219157e-15,-2.498001805406602216e-16,1.818360945611185819e-15,1.835439091531547679e-15
2.098142194606108513e-01,-7.743552224640570802e-01,1.000000000000000056e-01,2.098142194606105737e-01,-7.743552224640561921e-01,9.999999999999992228e-02,-2.775557561562891351e-16,8.881784197001252323e-16,-8.326672684688674053e-17,9.305364597889226895e-16,9.342544893102175845e-16
2.098142194606108513e-01,-7.760822664940310034e-01,1.000000000000000056e-01,2.098142194606102684e-01,-7.760822664940295601e-01,9.999999999999986677e-02,-5.828670879282071837e-16,1.443289932012703503e-15,-1.387778780781445676e-16,1.556540995296668364e-15,1.562715319398582833e-15
2.098142194606108513e-01,-7.778038191280431946e-01,1.000000000000000056e-01,2.098142194606112398e-01,-7.778038191280437497e-01,9.999999999999975575e-02,3.885780586188047891e-16,-5.551115123125782702e-16,-2.498001805406602216e-16,6.775999547977530385e-16,7.221785298249066039e-16
2.098142194606108513e-01,-7.795253717620552747e-01,1.000000000000000056e-01,2.098142194606106570e-01,-7.795253717620543865e-01,9.999999999999981126e-02,-1.942890293094023946e-16,8.881784197001252323e-16,-1.942890293094023946e-16,9.091804728055929093e-16,9.297082117745284081e-16
2.098142194606108513e-01,-7.812524157920291978e-01,1.000000000000000056e-01,2.098142194606107958e-01,-7.812524157920290868e-01,9.999999999999964473e-02,-5.551115123125782702e-17,1.110223024625156540e-16,-3.608224830031758756e-16,1.241267076623636559e-16,3.815760786470701153e-16
2.098142194606108513e-01,-7.829767141240222550e-01,1.000000000000000056e-01,2.098142194606104072e-01,-7.829767141240211448e-01,9.999999999999970024e-02,-4.440892098500626162e-16,1.110223024625156540e-15,-3.053113317719180486e-16,1.195746792056363303e-15,1.234109152393509305e-15
2.098142194606108513e-01,-7.846900296640917372e-01,1.000000000000000056e-01,2.098142194606106570e-01,-7.846900296640910710e-01,1.000000000000000333e-01,-1.942890293094023946e-16,6.661338147750939243e-16,2.775557561562891351e-17,6.938893903907228378e-16,6.944442800358887517e-16
2.098142194606108513e-01,-7.863841253182950464e-01,1.000000000000000056e-01,2.098142194606114896e-01,-7.863841253182963786e-01,9.999999999999975575e-02,6.383782391594650107e-16,-1.332267629550187849e-15,-2.498001805406602216e-16,1.477316422767856306e-15,1.498287002939611163e-15
2.097483219912792962e-01,-7.881194064422116785e-01,1.000000000000000056e-01,2.097483219912794905e-01,-7.881194064422120116e-01,9.999999999999947820e-02,1.942890293094023946e-16,-3.330669073875469621e-16,-5.273559366969493567e-16,3.855927796350634419e-16,6.532886618304434161e-16
2.096165270526161306e-01,-7.899013644318031435e-01,1.000000000000000056e-01,2.096165270526158531e-01,-7.899013644318022553e-01,9.999999999999975575e-02,-2.775557561562891351e-16,8.881784197001252323e-16,-2.498001805406602216e-16,9.305364597889226895e-16,9.634823471110655417e-16
2.095176808486187703e-01,-7.916393912537006416e-01,1.000000000000000056e-01,2.095176808486185760e-01,-7.916393912537001976e-01,9.999999999999997780e-02,-1.942890293094023946e-16,4.440892098500626162e-16,-2.775557561562891351e-17,4.847302891456678175e-16,4.855242786854202644e-16
2.095506295832845478e-01,-7.932428788745349291e-01,1.000000000000000056e-01,2.095506295832851862e-01,-7.932428788745360393e-01,9.999999999999975575e-02,6.383782391594650107e-16,-1.110223024625156540e-15,-2.498001805406602216e-16,1.280672456422863005e-15,1.304807292606198122e-15
2.098142194606108513e-01,-7.946212192609369840e-01,1.000000000000000056e-01,2.098142194606107125e-01,-7.946212192609365399e-01,9.999999999999975575e-02,-1.387778780781445676e-16,4.440892098500626162e-16,-2.498001805406602216e-16,4.652682298944613448e-16,5.280858414569280048e-16
2.103084504805977084e-01,-7.957744124129068064e-01,1.000000000000000056e-01,2.103084504805988186e-01,-7.957744124129090268e-01,9.999999999999958922e-02,1.110223024625156540e-15,-2.220446049250313081e-15,-4.163336342344337027e-16,2.482534153247273118e-15,2.517202716714330298e-15
2.109674251739134809e-01,-7.967628636860238922e-01,1.000000000000000056e-01,2.109674251739132311e-01,-7.967628636860237812e-01,9.999999999999997780e-02,-2.498001805406602216e-16,1.110223024625156540e-16,-2.775557561562891351e-17,2.733607174453285251e-16,2.747661802696606357e-16
2.117911435405581688e-01,-7.975865730802880194e-01,1.000000000000000056e-01,2.117911435405580578e-01,-7.975865730802875753e-01,9.999999999999981126e-02,-1.110223024625156540e-16,4.440892098500626162e-16,-1.942890293094023946e-16,4.577566798522237452e-16,4.972820174300706344e-16
2.127796055805318276e-01,-7.982455405956994099e-01,1.000000000000000056e-01,2.127796055805314390e-01,-7.982455405956987438e-01,9.999999999999970024e-02,-3.885780586188047891e-16,6.661338147750939243e-16,-3.053113317719180486e-16,7.711855592701268838e-16,8.294227969709541466e-16
2.139328112938344573e-01,-7.987397662322579528e-01,1.000000000000000056e-01,2.139328112938335413e-01,-7.987397662322562875e-01,9.999999999999986677e-02,-9.159339953157541458e-16,1.665334536937734811e-15,-1.387778780781445676e-16,1.900598380429884283e-15,1.905658286035713035e-15
2.154484530884606952e-01,-7.991351467415046539e-01,1.000000000000000056e-01,2.154484530884617222e-01,-7.991351467415065413e-01,9.999999999999981126e-02,1.026956297778269800e-15,-1.887379141862766119e-15,-1.942890293094023946e-16,2.148683146181651972e-15,2.157449301743860759e-15
